Layout,Scenario,Agent,Start,Goal,StartTime,ScenarioTime,NodeIntervals,EdgeIntervals,GenTime,SearchTime,LookupTime,Path,PathLength,PathUsed,PathOccurrence,PathTraversalTime,PathSafeIntervals,SippSearch,SippLookup
enkhuizen,large,8,t-406B,t-EHA,57750.02,<0-59348.59>,843,1540,0.012573957443237305,0.027497750,0.000000018,[t-406B;s-121BL;s-125BL;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-123A;t-EHA],10,20,0.24390243902439024,144.375,<80888.1-82174.4>;<82577.8-83501.0>;<83872.7-87068.9>;<87471.1-87999.8>;<88521.7-92893.6>;<127471.0-129376.0>;<136572.0-140326.0>;<144213.0-146861.0>;<153121.0-153537.0>;<153911.0-154281.0>,0.028092541,0.000000001
enkhuizen,large,8,t-406B,t-EHA,57750.02,<0-59348.59>,843,1540,0.012573957443237305,0.027497750,0.000000018,[t-406B;s-121BL;s-125BL;s-131B;t-402B;t-402A;s-131AL;s-125AL;s-123A;t-EHA],10,6,0.07317073170731707,144.375,<93395.5-96224.1>;<129749.0-136050.0>;<147228.0-151284.0>,0.028092541,0.000000001
enkhuizen,large,9,t-EHB,t-402A,66415.93,<0-70404.04>,863,1595,0.013349056243896484,0.000020541,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-402B;t-402A],6,2,1.0,40.184,<66415.9-73010.6>,0.000024542,0.000000001
enkhuizen,large,9,t-402A,t-EHA,69506.31,<0-70404.04>,863,1595,0.012765884399414062,0.003094125,0.000000013,[t-402A;s-131AL;s-125AL;s-123A;t-EHA],5,43,1.0,40.184,<69506.3-72970.4>;<73321.6-74303.1>;<74682.3-76754.3>;<77080.2-77364.5>;<77720.4-78346.1>;<78697.3-79192.9>;<79572.1-80532.5>;<80825.5-82278.6>;<82657.9-83605.2>;<83950.4-87173.0>;<87551.2-88104.0>;<88599.4-92973.7>;<93499.7-96328.3>;<96647.8-96872.9>;<97222.4-97824.6>;<98336.7-99298.1>;<99812.0-102339.0>;<102774.0-103735.0>;<104273.0-105271.0>;<105783.0-108411.0>;<108924.0-109826.0>,0.003089875,0.000000001
enkhuizen,large,10,t-EHB,t-401A,73010.62,<0-74852.96>,863,1595,0.012932538986206055,0.000064833,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-401B;t-401A],6,3,1.0,40.184,<73010.6-76793.1>,0.000068291,0.000000001
enkhuizen,large,10,t-401A,t-EHA,74303.06,<0-74852.96>,863,1595,0.013033866882324219,0.000097541,0.000000004,[t-401A;s-131AR;s-125AL;s-123A;t-EHA],5,3,1.0,40.184,<74303.1-76754.3>,0.000096750,0.000000001
enkhuizen,large,11,t-EHB,t-EHA,76794.49,<0-77558.62>,863,1599,0.01310420036315918,0.000034000,0.000000004,[t-EHB;s-123BL;s-125BR;s-127BL;t-403B;t-403A;s-127A;s-125AR;s-123A;t-EHA],10,2,1.0,77.5701,<76794.5-78308.7>,0.000038667,0.000000001
enkhuizen,large,12,t-EHB,t-405B,78386.3,<0-82828.51>,843,1556,0.012702226638793945,0.000034875,0.000000005,[t-EHB;s-123BL;s-125BR;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-121A;t-405A;t-405B],11,2,1.0,72.3796,<78386.3-83618.2>,0.000036708,0.000000001
enkhuizen,large,12,t-405B,t-403A,80527.38,<0-82828.51>,843,1556,0.012800216674804688,0.000630875,0.000000008,[t-405B;s-121BR;s-125BL;s-127BL;t-403B;t-403A],6,16,0.8888888888888888,32.1956,<80527.4-83653.3>;<84409.3-84431.5>;<84723.5-86066.8>;<87519.1-88181.1>;<89884.7-91682.1>;<92925.6-92958.9>;<93381.9-96868.7>;<97131.1-99293.0>,0.000650166,0.000000001
enkhuizen,large,12,t-405B,t-403A,80527.38,<0-82828.51>,843,1556,0.012800216674804688,0.000630875,0.000000008,[t-405B;s-121BR;s-125BL;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-123A;s-119AL;t-407A;t-407B;s-119BR;s-127BR;t-403B;t-403A],16,2,0.1111111111111111,91.7453,<89376.1-89409.4>,0.000650166,0.000000001
enkhuizen,large,12,t-403A,t-EHA,82278.61,<0-82828.51>,843,1556,0.013024330139160156,0.000126750,0.000000005,[t-403A;s-127A;s-125AR;s-123A;t-EHA],5,3,1.0,40.184,<82278.6-83605.2>,0.000177875,0.000000001
enkhuizen,large,13,t-EHB,t-404B,83645.37,<0-87718.51>,848,1567,0.05422616004943848,0.000030375,0.000000004,[t-EHB;s-123BL;s-125BR;s-127BL;t-403B;t-403A;s-127A;s-119AR;t-404A;t-404B],10,2,1.0,68.8905,<83645.4-88144.2>,0.000036250,0.000000001
enkhuizen,large,13,t-404B,t-403A,86070.22,<0-87718.51>,848,1567,0.012629985809326172,0.000110625,0.000000004,[t-404B;s-119BL;s-127BR;t-403B;t-403A],5,5,1.0,28.7648,<86070.2-88195.6>;<89439.0-89472.4>,0.000121042,0.000000001
enkhuizen,large,13,t-403A,t-EHA,87173.1,<0-87718.51>,848,1567,0.014089107513427734,0.000128542,0.000000005,[t-403A;s-127A;s-125AR;s-123A;t-EHA],5,3,1.0,40.1257,<87173.1-88104.0>,0.000122209,0.000000001
enkhuizen,large,14,t-EHB,t-404B,88144.17,<0-94200.92>,848,1548,0.014418840408325195,0.000036875,0.000000004,[t-EHB;s-123BL;s-125BR;s-127BL;t-403B;t-403A;s-127A;s-119AR;t-404A;t-404B],10,2,1.0,137.615,<88144.2-96341.1>,0.000041625,0.000000001
enkhuizen,large,14,t-404B,t-EHA,91656.85,<0-94200.92>,848,1548,0.014536142349243164,0.007716292,0.000000011,[t-404B;s-119BL;s-127BR;t-403B;t-403A;s-127A;s-125AR;s-123A;t-EHA],9,26,0.6190476190476191,137.615,<91656.9-96230.9>;<96572.1-96775.4>;<97149.0-97727.1>;<98258.7-102268.0>;<102696.0-103662.0>;<104178.0-105174.0>;<105705.0-109755.0>;<110183.0-112906.0>;<113422.0-124898.0>;<125270.0-126174.0>;<126576.0-127137.0>;<129761.0-136057.0>;<140758.0-142783.0>,0.007716417,0.000000001
enkhuizen,large,14,t-404B,t-EHA,91656.85,<0-94200.92>,848,1548,0.014536142349243164,0.007716292,0.000000011,[t-404B;s-119BL;s-123BR;s-125BR;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-123A;t-EHA],11,10,0.23809523809523808,147.272,<127608.0-127763.0>;<128025.0-129373.0>;<129746.0-136047.0>;<136710.0-137515.0>;<144351.0-144446.0>,0.007716417,0.000000001
enkhuizen,large,14,t-404B,t-EHA,91656.85,<0-94200.92>,848,1548,0.014536142349243164,0.007716292,0.000000011,[t-404B;s-119BL;s-123BR;s-125BR;s-131B;t-402B;t-402A;s-131AL;s-125AL;s-123A;t-EHA],11,6,0.14285714285714285,147.272,<137931.0-140323.0>;<143275.0-143876.0>;<144702.0-145739.0>,0.007716417,0.000000001
enkhuizen,large,15,t-EHB,t-EHA,96368.48,<0-97015.69>,863,1599,0.013204097747802734,0.000035750,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-123A;t-EHA],10,2,1.0,77.5701,<96368.5-97787.2>,0.000038917,0.000000001
enkhuizen,large,16,t-EHB,t-405B,97864.75,<0-105224.09>,843,1547,0.012909173965454102,0.000033792,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-121A;t-405A;t-405B],11,2,1.0,138.17,<97864.8-105260.0>,0.000038208,0.000000001
enkhuizen,large,16,t-405B,t-EHA,102317.08,<0-105224.09>,843,1547,0.012679100036621094,0.000199000,0.000000005,[t-405B;s-121BR;s-125BL;s-131B;t-402B;t-402A;s-131AL;s-125AL;s-123A;t-EHA],10,2,0.5,138.17,<102317.0-105173.0>,0.000205666,0.000000001
enkhuizen,large,16,t-405B,t-EHA,102317.08,<0-105224.09>,843,1547,0.012679100036621094,0.000199000,0.000000005,[t-405B;s-121BR;s-125BL;s-127BL;t-403B;t-403A;s-127A;s-125AR;s-123A;t-EHA],10,2,0.5,138.17,<105702.0-108388.0>,0.000205666,0.000000001
enkhuizen,large,17,t-EHB,t-401A,105311.29,<0-114091.33>,843,1548,0.012814044952392578,0.000070083,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-401B;t-401A],6,3,1.0,76.7098,<105311.0-124999.0>,0.000069209,0.000000001
enkhuizen,large,17,t-401A,t-402A,108398.2,<0-114091.33>,843,1548,0.012541770935058594,0.000035708,0.000000004,[t-401A;s-131AR;s-125AL;s-121A;t-405A;t-405B;s-121BR;s-125BL;s-131B;t-402B;t-402A],11,2,1.0,122.921,<108398.0-124963.0>,0.000036625,0.000000001
enkhuizen,large,17,t-402A,t-EHA,112966.56,<0-114091.33>,843,1548,0.01265406608581543,0.001739791,0.000000011,[t-402A;s-131AL;s-125AL;s-123A;t-EHA],5,29,1.0,76.7098,<112967.0-124959.0>;<125335.0-126235.0>;<126637.0-127197.0>;<127536.0-129443.0>;<129815.0-136118.0>;<136638.0-140391.0>;<140826.0-142841.0>;<143346.0-143946.0>;<144279.0-146928.0>;<147293.0-151352.0>;<151700.0-151932.0>;<152282.0-152782.0>;<153046.0-153605.0>;<153977.0-154349.0>,0.001795875,0.000000001
enkhuizen,large,18,t-EHB,t-401A,125035.71,<0-126816.55>,863,1596,0.012729644775390625,0.000017833,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-401B;t-401A],6,2,1.0,40.1257,<125036.0-127273.0>,0.000020416,0.000000001
enkhuizen,large,18,t-401A,t-EHA,126271.14,<0-126816.55>,863,1596,0.014076948165893555,0.000245667,0.000000005,[t-401A;s-131AR;s-125AL;s-123A;t-EHA],5,9,1.0,40.1257,<126271.0-127234.0>;<127549.0-129480.0>;<129829.0-136155.0>;<136650.0-140406.0>,0.000251792,0.000000001
enkhuizen,large,19,t-EHB,t-407B,127274.15,<0-129609.82>,848,1569,0.0128021240234375,0.000030833,0.000000004,[t-EHB;s-123BL;s-125BR;s-127BL;t-403B;t-403A;s-127A;s-119AR;t-407A;t-407B],10,2,1.0,65.1869,<127274.0-136195.0>,0.000034334,0.000000001
enkhuizen,large,19,t-407B,t-EHA,128987.82,<0-129609.82>,848,1569,0.012929916381835938,0.000177459,0.000000006,[t-407B;s-119BR;s-127BR;t-403B;t-403A;s-127A;s-125AR;s-123A;t-EHA],9,2,0.5,65.1869,<128988.0-136130.0>,0.000179166,0.000000001
enkhuizen,large,19,t-407B,t-EHA,128987.82,<0-129609.82>,848,1569,0.012929916381835938,0.000177459,0.000000006,[t-407B;s-119BR;s-123BR;s-125BR;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-123A;t-EHA],11,2,0.5,69.8598,<136732.0-137532.0>,0.000179166,0.000000001
enkhuizen,large,20,t-EHB,t-407B,136194.7,<0-143920.74>,843,1538,0.014204025268554688,0.000045375,0.000000005,[t-EHB;s-123BL;s-125BR;s-127BL;t-403B;t-403A;s-127A;s-119AR;t-407A;t-407B],10,2,1.0,134.718,<136195.0-143949.0>,0.000046083,0.000000001
enkhuizen,large,20,t-407B,t-401A,140389.35,<0-143920.74>,843,1538,0.013387918472290039,0.000075333,0.000000005,[t-407B;s-119BR;s-123BR;s-125BR;s-131B;t-401B;t-401A],7,4,1.0,64.2202,<140389.0-144011.0>;<144354.0-144449.0>,0.000072917,0.000000001
enkhuizen,large,20,t-401A,t-EHA,142840.23,<0-143920.74>,843,1538,0.012800931930541992,0.000302500,0.000000006,[t-401A;s-131AR;s-125AL;s-123A;t-EHA],5,7,1.0,80.1545,<142840.0-143943.0>;<144278.0-146925.0>;<147292.0-151349.0>,0.000328916,0.000000001
enkhuizen,large,21,t-EHB,t-407B,144022.95,<0-147049.85>,833,1541,0.01281428337097168,0.000029542,0.000000004,[t-EHB;s-123BL;s-125BR;s-127BL;t-403B;t-403A;s-127A;s-119AR;t-407A;t-407B],10,2,1.0,65.1869,<144023.0-151429.0>,0.000032167,0.000000001
enkhuizen,large,21,t-407B,t-404B,145328.09,<0-147049.85>,833,1541,0.01291799545288086,0.003105375,0.000000005,[t-407B;s-119BR;s-127BR;t-403B;t-403A;s-127A;s-119AR;t-404A;t-404B],9,4,0.6666666666666666,54.2056,<145328.0-152773.0>;<153965.0-325132.0>,0.003032667,0.000000001
enkhuizen,large,21,t-407B,t-404B,145328.09,<0-147049.85>,833,1541,0.01291799545288086,0.003105375,0.000000005,[t-407B;s-119BR;s-123BR;s-125BR;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-123A;s-119AL;t-404A;t-404B],13,2,0.3333333333333333,63.5514,<153028.0-153611.0>,0.003032667,0.000000001
enkhuizen,large,21,t-404B,t-EHA,146536.96,<0-147049.85>,833,1541,0.013149738311767578,0.003857000,0.000000010,[t-404B;s-119BL;s-127BR;t-403B;t-403A;s-127A;s-125AR;s-123A;t-EHA],9,18,0.8181818181818182,66.5888,<146537.0-151362.0>;<151678.0-152767.0>;<154675.0-155552.0>;<155903.0-156403.0>;<156808.0-159447.0>;<159767.0-160202.0>;<160639.0-161858.0>;<162174.0-162413.0>;<162764.0-325120.0>,0.003765000,0.000000001
enkhuizen,large,21,t-404B,t-EHA,146536.96,<0-147049.85>,833,1541,0.013149738311767578,0.003857000,0.000000010,[t-404B;s-119BL;s-123BR;s-125BR;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-123A;t-EHA],11,4,0.18181818181818182,71.2617,<153026.0-153610.0>;<153960.0-154354.0>,0.003765000,0.000000001
enkhuizen,large,22,t-EHB,t-405B,151428.71,<0-154073.95>,843,1557,0.012768030166625977,0.000034333,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-402B;t-402A;s-131AL;s-125AL;s-121A;t-405A;t-405B],11,2,1.0,72.2746,<151429.0-154399.0>,0.000037917,0.000000001
enkhuizen,large,22,t-405B,t-403A,152789.38,<0-154073.95>,843,1557,0.012856006622314453,0.000285792,0.000000007,[t-405B;s-121BR;s-125BL;s-127BL;t-403B;t-403A],6,12,1.0,32.1489,<152789.0-155574.0>;<155838.0-157572.0>;<157900.0-159469.0>;<159876.0-160222.0>;<160542.0-162435.0>;<162699.0-325154.0>,0.000279209,0.000000001
enkhuizen,large,22,t-403A,t-EHA,153641.53,<0-154073.95>,843,1557,0.01326298713684082,0.000525708,0.000000010,[t-403A;s-127A;s-125AR;s-123A;t-EHA],5,16,1.0,40.1257,<153642.0-154386.0>;<154702.0-155580.0>;<155929.0-156429.0>;<156835.0-159474.0>;<159795.0-160230.0>;<160666.0-161884.0>;<162201.0-162440.0>;<162790.0-325146.0>,0.000527291,0.000000001
enkhuizen,large,23,t-EHB,t-402A,154425.64,<0-156011.96>,863,1596,0.012985706329345703,0.000028375,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-402B;t-402A],6,2,1.0,40.1257,<154426.0-156469.0>,0.000031125,0.000000001
enkhuizen,large,23,t-402A,t-EHA,155579.54,<0-156011.96>,863,1596,0.013642072677612305,0.000105167,0.000000005,[t-402A;s-131AL;s-125AL;s-123A;t-EHA],5,3,1.0,40.1257,<155580.0-156429.0>,0.000092125,0.000000001
enkhuizen,large,24,t-EHB,t-402A,156469.24,<0-160867.4>,843,1540,0.013272523880004883,0.000027292,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-402B;t-402A],6,2,1.0,88.9127,<156469.0-161889.0>,0.000022042,0.000000001
enkhuizen,large,24,t-402A,t-406B,157560.5,<0-160867.4>,843,1540,0.013140678405761719,0.000077000,0.000000005,[t-402A;s-131AL;s-125AL;s-121A;t-406A;t-406B],6,6,1.0,71.2373,<157560.0-161921.0>;<162192.0-162424.0>;<162774.0-325115.0>,0.000082250,0.000000001
enkhuizen,large,24,t-406B,t-EHA,159446.17,<0-160867.4>,843,1540,0.012759923934936523,0.000280417,0.000000005,[t-406B;s-121BL;s-125BL;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-123A;t-EHA],10,2,0.3333333333333333,160.15,<159446.0-161764.0>,0.000293542,0.000000001
enkhuizen,large,24,t-406B,t-EHA,159446.17,<0-160867.4>,843,1540,0.012759923934936523,0.000280417,0.000000005,[t-406B;s-121BL;s-125BL;s-127BL;t-403B;t-403A;s-127A;s-125AR;s-123A;t-EHA],10,4,0.6666666666666666,160.15,<162113.0-162320.0>;<162699.0-325026.0>,0.000293542,0.000000001
enkhuizen,large,25,t-EHB,t-EHA,161924.11,<0-162593.21>,863,1595,0.013508081436157227,0.000031875,0.000000004,[t-EHB;s-123BL;s-125BR;s-131B;t-401B;t-401A;s-131AR;s-125AL;s-123A;t-EHA],10,2,1.0,80.2514,<161924.0-325106.0>,0.000033709,0.000000001
heerlen,small,1,t-217A,t-111A,864.3,<0-2753.21>,741,1275,0.011272907257080078,0.001451584,0.000000007,[t-217A;s-934AL;s-937AL;t-9370A;s-45AL;t-450A;s-61A;s-6759AR;t-201A;s-91AL;t-111A],11,6,1.0,312.073,<864.3-2790.82>;<3304.68-44781.6>;<39584.4-44781.6>,0.001449542,0.000000001
heerlen,small,2,t-239A,t-111A,2897.18,<0-5753.53>,731,1259,0.010535955429077148,0.000114416,0.000000005,[t-239A;s-901A;t-9070A;s-907A;t-231A;s-913AL;s-55A;s-6355AR;s-6963AR;t-203A;s-83AL;s-87A;s-91AR;t-111A],14,2,1.0,205.712,<2897.18-39396.8>,0.000119708,0.000000001
heerlen,small,3,t-109B,t-239A,39422.66,<0-52622.79>,652,1118,0.010512828826904297,0.003298625,0.000000008,[t-109B;s-89B;s-85B;t-205B;s-57B;s-55BR;s-913B;s-912B;s-911B;t-233B;s-906BL;s-902BL;s-901BR;t-239B;t-239A],15,4,0.5,207.99,<39422.7-56414.8>;<57611.7-57666.8>,0.003307667,0.000000001
heerlen,small,3,t-109B,t-239A,39422.66,<0-52622.79>,652,1118,0.010512828826904297,0.003298625,0.000000008,[t-109B;s-89B;s-85B;t-205B;s-57B;s-55BR;s-913B;t-231B;s-907BL;t-9070B;s-901BL;t-239B;t-239A],13,4,0.5,209.57,<58001.8-61502.1>;<62699.1-62754.2>,0.003307667,0.000000001
heerlen,small,3,t-239A,t-217A,43407.35,<0-52622.79>,652,1118,0.010349750518798828,0.000999834,0.000000006,[t-239A;s-901A;t-9070A;s-907A;t-231A;s-913AL;s-55A;s-6355AR;s-6963AR;s-69AR;t-202A;t-202B;s-69B;s-6759BR;s-61BL;t-450B;s-45B;t-9370B;s-937B;s-934B;t-217B;t-217A],22,2,0.5,182.052,<43407.3-53806.8>,0.001047459,0.000000001
heerlen,small,3,t-239A,t-217A,43407.35,<0-52622.79>,652,1118,0.010349750518798828,0.000999834,0.000000006,[t-239A;s-901A;t-9070A;s-907A;t-231A;s-913AL;s-55A;s-6355AR;s-65AR;t-204A;t-204B;s-65B;s-6165BR;s-61BR;t-450B;s-45B;t-9370B;s-937B;s-934B;t-217B;t-217A],21,2,0.5,195.823,<54094.6-56439.3>,0.001047459,0.000000001
heerlen,small,3,t-217A,t-109A,49843.22,<0-52622.79>,652,1118,0.010640144348144531,0.006280750,0.000000007,[t-217A;s-934AL;s-937AL;t-9370A;s-45AL;t-450A;s-61A;s-6165AL;s-65AL;t-204A;s-81A;s-85AL;s-89AR;t-109A],14,4,0.6666666666666666,128.928,<49843.2-62884.6>;<82852.2-115620.0>,0.006330292,0.000000001
heerlen,small,3,t-217A,t-109A,49843.22,<0-52622.79>,652,1118,0.010640144348144531,0.006280750,0.000000007,[t-217A;s-934AL;s-937AL;t-9370A;s-45AL;t-450A;s-61A;s-6165AL;s-6963AL;t-203A;s-83AL;s-87A;s-89AL;t-109A],14,2,0.3333333333333333,131.885,<63304.4-82552.3>,0.006330292,0.000000001
heerlen,small,4,t-111B,t-202B,52667.01,<0-64491.84>,634,1069,0.010069131851196289,0.000085833,0.000000004,[t-111B;s-91B;t-201B;s-6759BL;s-5951BL;s-5149BL;s-43B;t-226B;t-226A;s-43AR;s-5149AR;s-5951AR;s-6759AL;s-69AL;t-202A;t-202B],16,2,1.0,85.1368,<52667.0-82574.4>,0.000093208,0.000000001
heerlen,small,4,t-202B,t-40B,56550.51,<0-64491.84>,634,1069,0.05395770072937012,0.001783291,0.000000009,[t-202B;s-69B;s-6963BL;s-6355BL;s-55BL;s-913B;s-912B;s-911B;t-233B;s-906BL;s-902BL;s-901BR;t-239B;t-239A;s-901A;s-902A;s-903A;s-904A;s-905A;t-238A;s-908AR;s-909AR;s-910AR;t-40A;t-40B],25,4,0.26666666666666666,132.634,<56550.5-82669.8>;<89009.4-109527.0>,0.001757458,0.000000001
heerlen,small,4,t-202B,t-40B,56550.51,<0-64491.84>,634,1069,0.05395770072937012,0.001783291,0.000000009,[t-202B;s-69B;s-6759BR;s-5951BL;s-5149BL;s-43B;t-226B;t-226A;s-43AR;s-5149AR;s-5357AR;s-57AL;t-205A;t-205B;s-57B;s-55BR;s-913B;s-912B;s-911B;t-234B;s-906BR;s-902BL;s-901BR;t-239B;t-239A;s-901A;s-902A;s-903A;s-904A;s-905A;t-238A;s-908AR;s-909AR;s-910AR;t-40A;t-40B],36,5,0.3333333333333333,186.812,<83566.5-83589.4>;<110375.0-110392.0>,0.001757458,0.000000001
heerlen,small,4,t-202B,t-40B,56550.51,<0-64491.84>,634,1069,0.05395770072937012,0.001783291,0.000000009,[t-202B;s-69B;s-6963BL;s-6355BL;s-55BL;s-913B;t-231B;s-907BL;t-9070B;s-901BL;t-239B;t-239A;s-901A;s-902A;s-903A;s-904A;s-905A;t-238A;s-908AR;s-909AR;s-910AR;t-40A;t-40B],23,4,0.26666666666666666,133.462,<88442.5-88465.5>;<114603.0-114620.0>,0.001757458,0.000000001
heerlen,small,4,t-202B,t-40B,56550.51,<0-64491.84>,634,1069,0.05395770072937012,0.001783291,0.000000009,[t-202B;s-69B;s-6759BR;s-5951BL;s-5149BL;s-43B;t-226B;t-226A;s-43AR;s-5149AR;s-5357AR;s-57AL;t-205A;t-205B;s-57B;s-55BR;s-913B;s-912B;s-911B;t-233B;s-906BL;s-902BL;s-901BR;t-239B;t-239A;s-901A;s-902A;s-903A;s-904A;s-905A;t-238A;s-908AR;s-909AR;s-910AR;t-40A;t-40B],36,2,0.13333333333333333,184.522,<88941.9-109475.0>,0.001757458,0.000000001
heerlen,small,4,t-40B,t-109A,61649.27,<0-64491.84>,634,1069,0.00979471206665039,0.000205625,0.000000006,[t-40B;s-910B;t-235B;s-903BL;s-902BR;s-901BR;t-239B;t-239A;s-901A;t-9070A;s-907A;t-231A;s-913AL;s-55A;s-57AR;t-205A;s-85AR;s-89AR;t-109A],19,4,1.0,167.361,<61649.3-82560.1>;<83630.5-83653.4>,0.000185791,0.000000001
heerlen,small,5,t-111B,t-40B,82574.39,<0-90778.81>,654,1117,0.010698795318603516,0.000119750,0.000000005,[t-111B;s-91B;s-87BL;s-83B;t-203B;s-6963BR;s-6355BL;s-55BL;s-913B;s-912B;s-911B;t-233B;s-906BL;s-902BL;s-901BR;t-239B;t-239A;s-901A;s-902A;s-903A;s-904A;s-905A;t-238A;s-908AR;s-909AR;s-910AR;t-40A;t-40B],28,2,1.0,380.937,<82574.4-109326.0>,0.000115958,0.000000001
heerlen,small,5,t-40B,t-111A,87506.29,<0-90778.81>,654,1117,0.010026216506958008,0.000286459,0.000000004,[t-40B;s-910B;t-235B;s-903BL;s-902BR;s-901BR;t-239B;t-239A;s-901A;t-9070A;s-907A;t-231A;s-913AL;s-55A;s-6355AR;s-6963AR;t-203A;s-83AL;s-87A;s-91AR;t-111A],21,3,1.0,376.551,<87506.3-109071.0>,0.000277583,0.000000001
heerlen,small,6,t-111B,t-40B,109447.57,<0-119949.8>,616,1050,0.01075887680053711,0.000092834,0.000000004,[t-111B;s-91B;s-87BL;s-83B;t-203B;s-6963BR;s-6355BL;s-55BL;s-913B;s-912B;s-911B;t-233B;s-906BL;s-902BL;s-901BR;t-239B;t-239A;s-901A;s-902A;s-903A;s-904A;s-905A;t-238A;s-908AR;s-909AR;s-910AR;t-40A;t-40B],28,2,1.0,328.655,<109448.0-239571.0>,0.000097167,0.000000001
heerlen,small,6,t-40B,t-217A,113716.78,<0-119949.8>,616,1050,0.009759187698364258,0.000072542,0.000000005,[t-40B;s-910B;t-235B;s-903BL;s-902BR;s-901BR;t-239B;t-239A;s-901A;t-9070A;s-907A;t-231A;s-913AL;s-55A;s-6355AR;s-6963AR;s-69AR;t-202A;t-202B;s-69B;s-6759BR;s-61BL;t-450B;s-45B;t-9370B;s-937B;s-934B;t-217B;t-217A],29,2,1.0,301.211,<113717.0-239598.0>,0.000077541,0.000000001
heerlen,small,6,t-217A,t-111A,118597.06,<0-119949.8>,616,1050,0.009651899337768555,0.000066625,0.000000004,[t-217A;s-934AL;s-937AL;t-9370A;s-45AL;t-450A;s-61A;s-6759AR;t-201A;s-91AL;t-111A],11,2,1.0,126.617,<118597.0-239773.0>,0.000069416,0.000000001
heerlen,medium,1,t-217A,t-111A,864.3,<0-2753.21>,1175,2043,0.019729137420654297,0.001553334,0.000000007,[t-217A;s-934AL;s-937AL;t-9370A;s-45AL;t-450A;s-61A;s-6759AR;t-201A;s-91AL;t-111A],11,6,1.0,312.073,<864.3-2790.82>;<3304.68-44781.6>;<39584.4-44781.6>,0.001495208,0.000000001
heerlen,medium,2,t-239A,t-111A,2897.18,<0-5753.53>,1165,2029,0.019973039627075195,0.000112792,0.000000004,[t-239A;s-901A;t-9070A;s-907A;t-231A;s-913AL;s-55A;s-6355AR;s-6963AR;t-203A;s-83AL;s-87A;s-91AR;t-111A],14,2,1.0,205.712,<2897.18-39396.8>,0.000113792,0.000000001
heerlen,medium,3,t-109B,t-239A,39422.66,<0-52622.79>,1086,1888,0.01939082145690918,0.003594625,0.000000006,[t-109B;s-89B;s-85B;t-205B;s-57B;s-55BR;s-913B;s-912B;s-911B;t-233B;s-906BL;s-902BL;s-901BR;t-239B;t-239A],15,4,0.5,207.99,<39422.7-56414.8>;<57611.7-57666.8>,0.003610167,0.000000001
heerlen,medium,3,t-109B,t-239A,39422.66,<0-52622.79>,1086,1888,0.01939082145690918,0.003594625,0.000000006,[t-109B;s-89B;s-85B;t-205B;s-57B;s-55BR;s-913B;t-231B;s-907BL;t-9070B;s-901BL;t-239B;t-239A],13,4,0.5,209.57,<58001.8-61502.1>;<62699.1-62754.2>,0.003610167,0.000000001
heerlen,medium,3,t-239A,t-217A,43407.35,<0-52622.79>,1086,1888,0.018805980682373047,0.001051292,0.000000005,[t-239A;s-901A;t-9070A;s-907A;t-231A;s-913AL;s-55A;s-6355AR;s-6963AR;s-69AR;t-202A;t-202B;s-69B;s-6759BR;s-61BL;t-450B;s-45B;t-9370B;s-937B;s-934B;t-217B;t-217A],22,2,0.5,182.052,<43407.3-53806.8>,0.001059167,0.000000001
heerlen,medium,3,t-239A,t-217A,43407.35,<0-52622.79>,1086,1888,0.018805980682373047,0.001051292,0.000000005,[t-239A;s-901A;t-9070A;s-907A;t-231A;s-913AL;s-55A;s-6355AR;s-65AR;t-204A;t-204B;s-65B;s-6165BR;s-61BR;t-450B;s-45B;t-9370B;s-937B;s-934B;t-217B;t-217A],21,2,0.5,195.823,<54094.6-56439.3>,0.001059167,0.000000001
heerlen,medium,3,t-217A,t-109A,49843.22,<0-52622.79>,1086,1888,0.019832849502563477,0.006876500,0.000000007,[t-217A;s-934AL;s-937AL;t-9370A;s-45AL;t-450A;s-61A;s-6165AL;s-65AL;t-204A;s-81A;s-85AL;s-89AR;t-109A],14,4,0.6666666666666666,128.928,<49843.2-62884.6>;<82852.2-115620.0>,0.006845208,0.000000001
